StudyName,Include,Design,IndependentVariable,IndependentType,DependentVariable,DependentType,DependentSubType,LinkType,TotalSampleSize,InterventionDuration,ExperimentalGroup,ExperimentalGroupN,ExperimentalGroup2,ExperimentalGroup2N,ExperimentalGroup3,ExperimentalGroup3N,ControlGroup,ControlGroupN,MeanAge,PercFemale,AgeGroup,CognitiveStatus,BMIBaseline,SessionAdherence,TestType,TestTypeSub,FitnessMeasure,ChangeinFM,ChangeinFMStandardized,InterventionIntensity,ConversionToNorton2010,ConversionToGarber2011,IntensityAdherence,SessionsPerWeek,DurationInMinutes,WeeklyMinutes,TrueInterventionToincreaseFitness?,Notes,refID
Komulainen2010,Y,Intervention,AerobicTraining,Activity,ListLearning,Immediate,NA,Positive,1335.0,104.0,Aerobic,220.0,Resistance,221.0,Multicomponent,224.0,NoContact,226.0,66.9,50.29,Older,CognitivelyNormal,28.3,NaN,CyclingMaxTest,Max,V02Max,-0.01,0.0,55-65%V02Max,Moderate-Vigorous,Moderate-Vigorous,Self-report,5.0,90.0,450.0,Yes,"Glucose tolerance status, % NGTa / IGRa / Type 2 diabetes, LDL, HDL… aerobic+diet and resistant and diet groups. Unclear feamle%.. DR Extra Study. 23 v02max at baseline, 2 year follow up, no change, decrease in no exercise and reference group. Participants did the exercise on own.",10.1016/j.eurger.2010.08.001
Komulainen2010,Y,Intervention,AerobicTraining,Activity,ListLearning,Delayed,NA,Null,1335.0,104.0,Aerobic,220.0,Resistance,221.0,Multicomponent,224.0,NoContact,226.0,66.9,50.29,Older,CognitivelyNormal,28.3,NaN,CyclingMaxTest,Max,V02Max,-0.01,0.0,55-65%V02Max,Moderate-Vigorous,Moderate-Vigorous,Self-report,5.0,90.0,450.0,Yes,"Glucose tolerance status, % NGTa / IGRa / Type 2 diabetes, LDL, HDL… aerobic+diet and resistant and diet groups. Unclear feamle%.. DR Extra Study. 23 v02max at baseline, 2 year follow up, no change, decrease in no exercise and reference group. Participants did the exercise on own.",10.1016/j.eurger.2010.08.001
Sink2015,Y,Intervention,MulticomponentTraining,Activity,HVLT,Immediate,NA,Null,1476.0,104.0,Multicomponent,818.0,NA,NaN,NA,NaN,Educational,817.0,78.9,68.0,Older,CognitivelyNormal,30.2,NaN,NA,NA,PhysicalActivity,Na,NaN,NA,NA,NA,NA,5.0,50.0,250.0,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)",10.1001/jama.2015.9617
Sink2015,Y,Intervention,MulticomponentTraining,Activity,HVLT,Delayed,NA,Null,1476.0,104.0,Multicomponent,818.0,NA,NaN,NA,NaN,Educational,817.0,78.9,68.0,Older,CognitivelyNormal,30.2,NaN,NA,NA,PhysicalActivity,Na,NaN,NA,NA,NA,NA,5.0,50.0,250.0,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)",10.1001/jama.2015.9617
Sink2015,Y,Intervention,MulticomponentTraining,Activity,Nback,NA,NA,Null,1476.0,104.0,Multicomponent,818.0,NA,NaN,NA,NaN,Educational,817.0,78.9,68.0,Older,CognitivelyNormal,30.2,NaN,NA,NA,PhysicalActivity,Na,NaN,NA,NA,NA,NA,5.0,50.0,250.0,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)",10.1001/jama.2015.9617
Sink2015,Y,Intervention,MulticomponentTraining,Activity,Task-switching,NA,NA,Null,1476.0,104.0,Multicomponent,818.0,NA,NaN,NA,NaN,Educational,817.0,78.9,68.0,Older,CognitivelyNormal,30.2,NaN,NA,NA,PhysicalActivity,Na,NaN,NA,NA,NA,NA,5.0,50.0,250.0,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)",10.1001/jama.2015.9617
Sink2015,Y,Intervention,MulticomponentTraining,Activity,Flanker,NA,NA,Null,1476.0,104.0,Multicomponent,818.0,NA,NaN,NA,NaN,Educational,817.0,78.9,68.0,Older,CognitivelyNormal,30.2,NaN,NA,NA,PhysicalActivity,Na,NaN,NA,NA,NA,NA,5.0,50.0,250.0,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)",10.1001/jama.2015.9617
Hwang2010,Y,Intervention,Dance,Activity,ListLearning,NA,NA,Null,18.0,NaN,Dance,10.0,NA,NaN,NA,NaN,Nointervention,8.0,NaN,NaN,NA,Dementia,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,No,no access to PDF - data from cochrane review,BLCP%3ACN080248325
Best2015,N,Intervention,ResistanceTraining,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA,10.1017/S1355617715000673
Bossers2015,N,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,"Composite scores, didn't break out by task",10.1016/j.jagp.2014.12.191
Cassilhas2007,N,Intervention,ResistanceTraining,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA,10.1249/mss.0b013e318060111f
Evers2011,N,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,"Composite scores, didn't break out by task",10.1080/13607863.2010.543657
FiataroneSingh2014,N,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,Resistance,
Kemoun2010,N,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,Didn't break out cognitive score - no supplementary,10.1159/000272435
Kounti2011,N,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,RHEA cognitive training. Not likely to be aerobic,10.1097/TGR.0b013e31821e59a9
Lam2011,N,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,interim results for Lam 2012,10.1002/gps.2602
Molloy1988a,N,Acute,NA,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA,
Schwenk2010,N,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,dual-task–based exercise training (progressive resistance-balance and functional-balance training) mixed with a concurrent dual task that would be catching a ball or doing a cognitive task. - wouldn’t consider aerobic training,10.1212/WNL.0b013e3181e39696
vandeRest2014,N,Intervention,ResistanceTraining,NA,NA,NA,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA,
Volkers2011,N,Intervention,AerobicTraining,Activity,ListLearning,Immediate,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,5.0,30.0,150.0,NA,"Study protocol, doesn’t report data.",10.1186/1471-2318-11-38
Volkers2011,N,Intervention,AerobicTraining,Activity,ListLearning,Delayed,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,5.0,30.0,150.0,NA,"Study protocol, doesn’t report data.",10.1186/1471-2318-11-38
Volkers2011,N,Intervention,AerobicTraining,Activity,VerbalFluency,Letter,NA,NA,NaN,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,5.0,30.0,150.0,NA,"Study protocol, doesn’t report data.",10.1186/1471-2318-11-38
Yaguez2011,N,Intervention,NA,NA,NA,NA,NA,NA,NaN,NaN,Braingym,NaN,NA,NaN,NA,NaN,Nointervention,12.0,NaN,NaN,Older,Dementia,NaN,NaN,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NA,"Doesn't really seem to be exercise, more motor movements lke hand eye coordinatino. ""stretching different parts of the body, circular movements of the extremities and isometric tensions of muscles groups. The exercises required fine motor involvement, balance and eyehand coordination and they were performed sitting or standing as required""",10.1002/gps.2510
